,System,Night,Tmid,Tmid_err,Obs_start,Obs_end,Trans_start,Trans_end,Sunalt_start,Sunalt_mid,Sunalt_end,Airm_start,Airm_mid,Airm_end,Moon_dist,V_bary,GoodCond,GoodCond_before,GoodCond_after,GoodCond_2
5938,WASP-73 b,2022-09-04,2459827.6407733476,0.18634324672496186,2459827.503433241,2459827.778113555,2459827.5242665745,2459827.7572802217,-21.75,-63.99,-56.36,1.45,1.2,1.57,46.04,-14.89,True,0.7943796962499619,1.7065247185528278,False
5939,WASP-73 b,2023-08-01,2460158.7045294098,0.20416296334056283,2460158.56719473,2460158.841864196,2460158.5880280635,2460158.8210308626,-44.85,-83.01,-42.43,1.61,1.2,1.42,37.51,-3.04,True,1.597808014601469,2.284386869519949,False
5940,WASP-73 b,2024-06-27,2460489.7697173515,0.2219827254540317,2460489.6323884823,2460489.907046323,2460489.653221816,2460489.8862129897,-68.11,-66.7,-22.45,1.83,1.23,1.32,64.37,9.65,True,0.9185535572469234,0.8150057829916477,False
5941,WASP-73 b,2024-08-07,2460530.6416320195,0.22418269870799576,2460530.5042962125,2460530.778967928,2460530.525129546,2460530.7581345947,-23.9,-68.37,-62.13,2.0,1.25,1.28,116.64,-5.49,True,0.5310858115553856,3.4870820604264736,True
5942,WASP-73 b,2024-08-11,2460534.728938377,0.22440269606223542,2460534.5916018286,2460534.866275029,2460534.612435162,2460534.8454416953,-52.11,-76.06,-33.17,1.35,1.22,1.73,77.62,-7.13,True,2.8885422348976135,1.1295900084078312,True
5943,WASP-88 b,2023-07-09,2460135.7325152904,0.014067312500971891,2460135.58568452,2460135.8793462086,2460135.6065178537,2460135.858512875,-52.25,-79.08,-31.35,1.67,1.1,1.34,81.58,5.1,True,1.1979890428483486,1.4865350537002087,False
5944,WASP-95 b,2021-10-11,2459499.67441397,0.0014667682161814116,2459499.5955750514,2459499.7532529226,2459499.616408385,2459499.732419589,-44.6,-57.51,-50.26,1.09,1.24,1.73,51.29,-21.31,True,2.741700578480959,0.9928148724138737,True
5945,WASP-95 b,2021-10-22,2459510.598571713,0.00147170105660083,2459510.5197323067,2459510.6774111562,2459510.54056564,2459510.6565778228,-21.54,-42.69,-53.71,1.1,1.13,1.39,96.18,-23.16,True,0.8027877956628799,2.0921827778220177,True
5946,WASP-95 b,2022-06-06,2459737.8036669013,0.0015744002032520193,2459737.72483926,2459737.882494574,2459737.7456725934,2459737.8616612405,-80.22,-54.49,-29.07,2.0,1.33,1.11,142.53,21.6,True,0.5296051315963268,1.3166376985609531,False
5947,WASP-95 b,2022-06-30,2459761.8335408783,0.0015852725317748995,2459761.754711629,2459761.91237017,2459761.7755449624,2459761.8915368365,-71.67,-45.97,-20.82,1.26,1.1,1.13,146.18,15.46,True,2.8192717730998993,0.6914436332881451,True
5948,WASP-95 b,2022-07-11,2459772.7563939127,0.0015902150797926673,2459772.6775637297,2459772.835224136,2459772.698397063,2459772.8143908023,-81.99,-71.31,-45.57,1.5,1.17,1.09,57.21,11.92,True,1.6885566897690296,2.5426182076334953,True
5949,WASP-95 b,2022-07-22,2459783.6793858223,0.0015951579859060981,2459783.6005546045,2459783.758217075,2459783.621387938,2459783.7373837414,-56.35,-81.47,-70.41,1.98,1.32,1.11,98.81,8.0,True,0.5611721724271774,4.355102688074112,True
5950,WASP-95 b,2022-08-04,2459796.78717693,0.0016010899412587664,2459796.7083442938,2459796.86600961,2459796.7291776272,2459796.8451762763,-81.85,-59.93,-34.2,1.13,1.1,1.26,97.47,2.58,True,4.000020012259483,1.6773167364299297,True
5951,WASP-95 b,2022-08-15,2459807.710511771,0.0016060336235583612,2459807.6316779964,2459807.78934559,2459807.65251133,2459807.7685122564,-64.55,-78.39,-57.6,1.25,1.1,1.14,63.66,-1.75,True,2.8808633722364902,3.4007681384682655,True
5952,WASP-95 b,2022-08-26,2459818.634007501,0.0016109776534762982,2459818.555172587,2459818.7128424575,2459818.5760059203,2459818.692009124,-39.27,-63.8,-74.42,1.48,1.16,1.09,147.43,-6.08,True,1.7655680291354656,4.992935445159674,True
5953,WASP-95 b,2022-09-08,2459831.7424098486,0.0016169109437442742,2459831.6635735515,2459831.8212461853,2459831.684406885,2459831.800412852,-67.84,-64.49,-42.14,1.09,1.18,1.53,32.29,-11.34,True,4.615881085395813,1.5393506661057472,True
5954,WASP-95 b,2022-09-19,2459842.666238864,0.0016218557272457991,2459842.587401587,2459842.7450761828,2459842.6082349205,2459842.7242428493,-46.69,-64.75,-59.96,1.12,1.1,1.28,140.12,-15.07,True,2.722149096429348,2.6465962417423725,True
5955,WASP-95 b,2022-09-30,2459853.5901985453,0.0016268008482909024,2459853.5113604134,2459853.669036719,2459853.532193747,2459853.6482033855,-21.97,-45.55,-61.22,1.23,1.09,1.15,69.55,-18.32,True,0.8190141655504704,3.7507088854908943,True
5956,WASP-95 b,2022-10-24,2459877.623261693,0.0016376812876747417,2459877.544422206,2459877.702101214,2459877.5652555395,2459877.6812678804,-28.37,-47.24,-52.73,1.09,1.19,1.58,108.5,-23.47,True,1.374198630452156,1.3844312131404877,True
5957,WASP-95 b,2023-06-08,2460104.8280913043,0.0017406251750448744,2460104.7492635692,2460104.9069190742,2460104.7700969027,2460104.8860857408,-72.38,-46.67,-21.48,1.66,1.22,1.09,31.95,21.24,True,1.2309787273406982,0.7401943691074848,True
5958,WASP-95 b,2023-07-13,2460139.7808748223,0.0017564737401965338,2460139.7020444702,2460139.8597052176,2460139.7228778037,2460139.838871884,-87.01,-63.31,-37.63,1.33,1.11,1.11,110.49,11.27,True,2.3912846446037292,1.9518920369446278,True
5959,WASP-95 b,2023-07-24,2460150.7038904815,0.0017614269783331922,2460150.625059073,2460150.7827219293,2460150.6458924063,2460150.7618885958,-64.23,-84.93,-62.37,1.64,1.21,1.09,110.88,7.26,True,1.2644695937633514,3.757843840867281,True
5960,WASP-95 b,2023-08-06,2460163.8117120643,0.0017673712117152979,2460163.7328792335,2460163.890544937,2460163.753712567,2460163.8697116035,-76.35,-51.76,-26.01,1.1,1.13,1.39,74.97,1.84,True,4.704048749059439,1.0722395181655884,True
5961,WASP-95 b,2023-08-17,2460174.73507258,0.0017723250266246313,2460174.6562386015,2460174.813906604,2460174.677071935,2460174.7930732705,-71.4,-73.21,-49.42,1.16,1.09,1.2,140.1,-2.53,True,3.5855080783367157,2.789604227989912,True
5962,WASP-95 b,2023-08-28,2460185.6585945385,0.0017772791001978276,2460185.57975943,2460185.73742969,2460185.6005927636,2460185.7165963566,-47.02,-69.8,-69.4,1.32,1.11,1.11,32.09,-6.82,True,2.4708424508571625,4.287651680409908,True
5963,WASP-95 b,2023-09-08,2460196.5822721017,0.0017822334302778635,2460196.5034359163,2460196.6611083266,2460196.5242692498,2460196.640274993,-21.45,-46.67,-67.47,1.61,1.2,1.09,133.17,-10.91,True,0.7738880440592766,5.398529917001724,True
5964,WASP-95 b,2023-09-10,2460198.7670255904,0.001783224326886553,2460198.688189112,2460198.8458621046,2460198.7090224456,2460198.825028771,-69.81,-57.76,-33.89,1.1,1.27,1.81,147.52,-12.03,True,5.196740191429853,0.8333784230053425,True
5965,WASP-95 b,2023-09-21,2460209.690877243,0.0017881789619610224,2460209.6120397993,2460209.769714727,2460209.632873133,2460209.7488813936,-53.19,-65.68,-53.45,1.09,1.14,1.42,61.86,-15.7,True,3.3019386157393456,1.9400809966027737,True
5966,WASP-95 b,2023-10-02,2460220.614855768,0.0017931338488802223,2460220.5360175027,2460220.6936940756,2460220.556850836,2460220.672860742,-29.43,-51.44,-61.36,1.15,1.09,1.22,99.33,-18.83,True,1.3967351205646992,3.043742146342993,True
5967,WASP-95 b,2023-10-26,2460244.647947547,0.001804035476369575,2460244.5691079954,2460244.7267871285,2460244.589941329,2460244.705953795,-34.68,-50.38,-49.84,1.1,1.29,1.89,58.49,-23.71,True,1.9449151642620564,0.6767790801823139,True
5968,WASP-95 b,2024-06-20,2460482.7751535974,0.001912121596551851,2460482.6963250996,2460482.8539821296,2460482.717158433,2460482.833148796,-88.72,-64.62,-39.05,1.85,1.28,1.1,61.95,18.34,True,0.7964801341295242,2.0689478740096092,True
5969,WASP-95 b,2024-07-14,2460506.8053567763,0.001923035101083701,2460506.7265262394,2460506.884187357,2460506.747359573,2460506.8633540235,-80.87,-55.3,-29.73,1.22,1.09,1.15,97.59,10.56,True,3.094037286937237,1.360203891992569,True
5970,WASP-95 b,2024-07-25,2460517.7283965964,0.0019279961099545819,2460517.649565003,2460517.8072282323,2460517.6703983364,2460517.786394899,-72.01,-79.42,-54.26,1.43,1.14,1.09,57.99,6.55,True,1.967802096158266,3.159566167742014,True
5971,WASP-95 b,2024-08-05,2460528.651590538,0.00193295731975644,2460528.5727578155,2460528.730423298,2460528.593591149,2460528.7095899647,-46.36,-71.62,-77.06,1.82,1.27,1.1,145.02,2.27,True,0.8452640846371651,4.917477238923311,True
5972,WASP-95 b,2024-08-18,2460541.759635603,0.0019389110345758517,2460541.680801424,2460541.8384698257,2460541.7016347577,2460541.817636492,-76.4,-66.05,-41.13,1.11,1.11,1.31,31.62,-3.29,True,4.290206003934145,2.177575048059225,True
5973,WASP-95 b,2024-08-29,2460552.6831826633,0.0019438726810159146,2460552.604347362,2460552.7620180086,2460552.6251806957,2460552.741184675,-54.52,-73.41,-62.53,1.21,1.09,1.16,141.26,-7.56,True,3.1761430017650127,3.582341853529215,True
5974,WASP-95 b,2024-09-09,2460563.6068850993,0.0019488345235037273,2460563.528048729,2460563.6857215115,2460563.5488820625,2460563.664888178,-29.29,-53.77,-69.79,1.4,1.13,1.1,74.93,-11.61,True,1.3547042571008205,4.692623298615217,True
5975,WASP-95 b,2024-09-22,2460576.715516387,0.0019547889911701467,2460576.636678788,2460576.794354023,2460576.6575121214,2460576.7735206895,-58.63,-63.57,-46.15,1.09,1.21,1.64,110.34,-16.29,True,3.881401352584362,1.2335477136075497,True
5976,WASP-96 b,2021-10-20,2459508.6313701468,0.0025700936344810474,2459508.559982758,2459508.70275757,2459508.5808160915,2459508.6819242365,-33.41,-49.74,-54.01,1.13,1.09,1.2,64.08,-17.1,True,1.7921214066445827,3.1781178787350655,True
5977,WASP-96 b,2021-11-13,2459532.6097492157,0.0025889367392812053,2459532.5383607983,2459532.6811376633,2459532.5591941318,2459532.66030433,-22.89,-39.5,-47.01,1.09,1.13,1.38,40.35,-21.42,True,0.9472777247428894,2.124265842139721,True
5978,WASP-96 b,2022-06-20,2459751.825917144,0.002761252614303878,2459751.7545386157,2459751.8972956957,2459751.775371949,2459751.8764623622,-71.3,-48.04,-25.21,1.96,1.35,1.12,44.7,20.14,True,0.5863698050379753,1.0274875536561012,False
5979,WASP-96 b,2022-07-14,2459775.801316838,0.0027801033092315114,2459775.7299371557,2459775.872696551,2459775.750770489,2459775.8518632175,-79.8,-56.6,-33.41,1.53,1.19,1.09,42.91,15.28,True,1.568664561957121,1.637215532362461,True
5980,WASP-96 b,2022-08-07,2459799.777203821,0.0027989546691577554,2459799.7058224,2459799.8485852773,2459799.7266557333,2459799.827751944,-81.24,-62.75,-39.54,1.3,1.11,1.1,76.95,7.97,True,2.562640216201544,2.0671920776367188,True
